X a:y(Bogie1.Bogie) - Acceleration of point (1.2 -1 1.1) of body Bogie1.Bogie relative to Base0  SC Base0  projection Y, a:z(Bogie1.Bogie) - Acceleration of point (1.2 -1 1.1) of body Bogie1.Bogie relative to Base0  SC Base0  projection Z,
283.04501,6.6327162,-9.0647469
283.04999,6.1092777,-9.5491924
283.05499,6.1296921,-9.8796091
283.06,5.8571343,-9.9495211
283.065,4.4992771,-9.6632729
283.07001,4.2167754,-8.5521927
283.07501,4.2717009,-6.6337738
283.07999,1.8181368,-4.1843405
283.08499,-3.5819747,-1.5497553
283.09,-6.025146,1.5030922
283.095,-5.5999174,4.5655026
283.10001,-4.9290204,7.0531192
283.10501,-4.8914318,8.7460556
283.10999,-5.7273693,10.008321
283.11499,-3.1147752,11.039991
283.12,-0.02881827,11.36563
283.125,2.1645606,10.671535
283.13,1.6392386,8.9817944
283.13501,0.73366565,6.931406
283.14001,0.96011019,4.7211876
283.14499,0.84236705,2.2569432
283.14999,2.0157053,-0.26412883
283.155,1.5787377,-2.8272409
283.16,0.04461024,-4.7837815
283.16501,-0.77464658,-5.844274
283.17001,-1.2300501,-6.252243
283.17499,-2.0698018,-6.2102451
283.17999,-3.3875659,-5.5773854
283.185,-4.5920687,-4.0728979
283.19,-2.9430499,-2.0877757
283.19501,-1.1227611,-0.20656689
283.20001,-0.10156409,1.404675
283.20499,-0.80884075,2.618036
283.20999,0.076067053,4.1322813
283.215,-1.2812003,4.9366727
283.22,-3.1787124,5.4239545
283.22501,-4.1095052,5.5666933
283.23001,-7.9771657,4.9885764
283.23499,-14.201713,3.4675429
283.23999,-17.228111,1.3885169
283.245,-14.315228,-0.50029761
283.25,-8.6850052,-2.0787728
283.255,-2.226721,-3.3993452
283.26001,5.9915094,-4.2018757
283.26501,14.173253,-4.276464
283.26999,19.665426,-3.7655494
283.27499,19.816069,-2.6453457
283.28,15.166968,-0.81398219
283.285,10.460602,0.95647973
283.29001,4.7893295,2.5591133
283.29501,-1.02797,3.5404909
283.29999,-5.0802236,3.8983657
283.30499,-7.2100463,4.0927501
283.31,-6.6308756,3.6398044
283.315,-4.2765203,2.7398698
283.32001,-2.9800174,1.8904442
283.32501,-1.0455608,1.216776
283.32999,1.1878912,0.47711092
283.33499,2.1418555,-0.29265875
283.34,1.1631312,-0.83508378
283.345,0.62955135,-1.3884928
283.35001,0.013771605,-1.7078668
283.35501,-0.44465917,-1.997683
283.35999,1.7287579,-2.170938
283.36499,4.0013199,-2.5511026
283.37,1.9946474,-2.7608814
283.375,0.60723037,-2.8494956
283.38,2.1052139,-2.9983296
283.38501,4.7066774,-3.1258075
283.39001,7.2175851,-3.0574801
283.39499,9.7584696,-2.6368918
283.39999,11.828375,-1.8301965
283.405,12.265871,-0.77507949
283.41,10.725287,0.31158683
283.41501,8.0512381,1.2895834
283.42001,5.0354676,2.0415998
283.42499,1.9250678,2.466424
283.42999,-1.3113434,2.4788678
283.435,-4.4779711,2.0665023
283.44,-7.1021361,1.3015534
283.44501,-8.3858538,0.24456653
283.45001,-8.3187151,-0.97917485
283.45499,-7.4679294,-2.3875344
283.45999,-6.5824466,-3.7296982
283.465,-5.1498685,-4.6783228
283.47,-3.2257361,-5.1607614
283.47501,-1.4525276,-5.1703963
283.48001,-2.5413198,-4.9224625
283.48499,-1.4409199,-3.8520308
283.48999,0.85415643,-2.3021986
283.495,3.2417769,-0.75945777
283.5,2.8339591,0.52732992
283.505,1.6158354,1.8546607
283.51001,1.6553211,3.3916018
283.51501,2.5651889,4.8602729
283.51999,3.1153786,5.9848247
283.52499,3.1794879,6.8464813
283.53,3.2595396,7.6533794
283.535,3.3014946,8.3775463
283.54001,2.9697807,8.8447208
283.54501,2.261765,8.9796515
283.54999,-0.95169085,8.6521492
283.55499,-2.4724925,8.4974089
283.56,-2.0803757,8.1805439
283.565,-2.174171,7.2872076
283.57001,-3.2804728,5.9737444
283.57501,-4.3357244,4.5056472
283.57999,-4.4416904,2.9859169
283.58499,-3.7905588,1.4100635
283.59,-2.9483838,-0.11050075
283.595,-2.2779918,-1.2844293
283.60001,-1.6734331,-1.8459713
283.60501,-1.0291296,-1.7608938
283.60999,-0.32306439,-1.3160064
283.61499,0.5790447,-0.88433182
283.62,1.6711833,-0.74848551
283.625,2.9488468,-0.9212932
283.63,1.6181391,-1.3463767
283.63501,2.5403905,-2.6212783
283.64001,4.9629397,-4.3236766
283.64499,5.7940712,-6.1801691
283.64999,4.621006,-8.220583
283.655,3.7003667,-10.229163
283.66,3.8694818,-12.394032
283.66501,3.7589374,-14.111303
283.67001,0.87528372,-15.427751
283.67499,-1.6747097,-16.936758
283.67999,-2.691443,-18.593773
283.685,-3.8501911,-19.362915
283.69,-4.4067397,-18.419945
283.69501,-4.6859417,-16.646637
283.70001,-8.1191149,-13.801739
283.70499,-12.10526,-9.63482
283.70999,-13.994878,-3.7102635
283.715,-16.21876,2.9611332
283.72,-18.40803,9.2955112
283.72501,-17.610741,14.885302
283.73001,-15.778133,19.611399
283.73499,-14.049868,23.11817
283.73999,-11.336407,25.197866
283.745,-6.1176848,25.909586
283.75,-0.5398562,25.553799
283.755,4.0728478,24.455559
283.76001,9.3263578,21.731258
283.76501,14.386823,17.399151
283.76999,14.240075,12.881542
283.77499,12.257634,7.728704
283.78,13.867444,0.68073845
283.785,17.705641,-6.5282869
283.79001,20.095694,-12.370116
283.79501,17.972143,-16.308416
283.79999,14.969764,-18.405708
283.80499,8.3427515,-18.372984
283.81,-1.0662287,-16.448919
283.815,-7.8201833,-13.343298
283.82001,-12.757571,-10.731996
283.82501,-16.758743,-9.8299313
283.82999,-19.443523,-10.412256
283.83499,-19.934034,-11.636443
283.84,-21.540155,-9.6666222
283.845,-16.467775,-4.4875445
283.85001,-7.4968867,1.7883832
283.85501,-2.0191314,7.5122814
283.85999,3.0651658,10.87092
283.86499,8.1910868,11.846315
283.87,9.6333466,11.716444
283.875,12.686086,10.52482
283.88,16.362127,8.3653955
283.88501,13.3279,5.6244011
283.89001,6.2951365,2.6653922
283.89499,2.4191241,-0.79968125
283.89999,0.73152483,-4.4108601
283.905,2.7362108,-6.6510692
283.91,3.1341665,-7.8086538
283.91501,2.0665584,-7.8499475
283.92001,3.6168294,-7.1669822
283.92499,5.3340683,-5.5081329
283.92999,1.3998902,-2.277312
283.935,-3.8090541,1.5545775
283.94,-4.4028583,4.8862224
283.94501,-1.8064004,7.1317182
283.95001,0.23578961,8.6193361
283.95499,1.1036685,9.3851204
283.95999,2.0125027,9.5711012
283.965,4.4492579,8.3326216
283.97,4.0272784,5.4778118
283.97501,3.2690794,2.0086985
283.98001,1.4099352,-1.3499314
283.98499,0.0055267699,-4.7339826
283.98999,-0.42592466,-8.1348276
283.995,-0.35109159,-10.917575
284,-0.42436627,-12.313646
284.005,-0.73206276,-12.297426
284.01001,-0.81259936,-11.327951
284.01501,-1.7418737,-9.732975
284.01999,-0.55281073,-6.571557
284.02499,2.4352701,-2.729444
284.03,3.1638069,1.1400504
284.035,3.1262817,4.5537643
284.04001,4.9707637,7.6450505
284.04501,7.9071784,10.047594
284.04999,9.8450975,11.453558
284.05499,10.11485,11.925623
284.06,9.1017389,11.639748
284.065,6.9271741,10.597735
284.07001,3.6369295,8.7045364
284.07501,-0.44479409,6.0563507
284.07999,-4.7544317,2.975167
284.08499,-8.6269417,-0.17892198
284.09,-10.804217,-3.1884665
284.095,-10.52446,-5.8859792
284.10001,-9.8145323,-8.1664944
284.10501,-8.2642994,-8.9994678
284.10999,-2.9182303,-8.4174242
284.11499,2.2213862,-6.8545513
284.12,5.0349941,-4.5968671
284.125,6.1522045,-1.5708994
284.13,6.5995026,2.1289008
284.13501,8.3918047,6.1956983
284.14001,8.2002964,9.0382175
284.14499,5.3191452,10.649511
284.14999,1.919751,11.693303
284.155,-0.10106277,12.362149
284.16,-0.81852883,12.367425
284.16501,-0.49000847,11.561205
284.17001,-0.79226577,9.9042454
284.17499,-4.6438522,7.6003466
284.17999,-5.6388659,5.2943697
284.185,-4.514492,2.9632261
284.19,-4.8671169,0.061646294
284.19501,-7.0607476,-3.3420689
284.20001,-9.1195211,-6.9105687
284.20499,-9.6155262,-10.362719
284.20999,-8.4532661,-13.443601
284.215,-6.9765716,-15.595514
284.22,-5.5615597,-16.436234
284.22501,-3.944715,-15.897913
284.23001,-2.6647651,-14.104598
284.23499,-2.5318789,-11.227751
284.23999,-3.5576189,-7.5959005
284.245,-5.1448874,-3.7196233
284.25,-6.7456498,-0.12094188
284.255,-7.9413967,2.8090107
284.26001,-8.4270506,4.9591298
284.26501,-8.2178507,6.1977468
284.26999,-6.6752605,6.3925548
284.27499,-4.308043,5.6592402
284.28,-2.2800388,4.5837026
284.285,2.6189382,2.8676662
284.29001,7.3367534,0.89105791
284.29501,7.6631098,-0.75929457
284.29999,6.4427137,-2.2065613
284.30499,8.4870262,-3.9574022
284.31,7.129847,-5.0341363
284.315,3.0116138,-5.5083117
284.32001,-0.57781279,-5.77637
284.32501,-2.1645832,-5.9895539
284.32999,-3.0557556,-5.802927
284.33499,-4.4626708,-5.120523
284.34,-4.5658722,-4.1787734
284.345,-2.3979473,-3.1798775
284.35001,-0.89596456,-2.0042241
284.35501,2.0848773,-0.94425035
284.35999,6.5757728,0.23921227
284.36499,12.307222,1.1103858
284.37,17.709297,1.8292905
284.375,21.688793,2.9885993
284.38,22.601357,4.7791986
284.38501,19.068132,7.0629859
284.39001,13.271342,9.0031433
284.39499,6.4208508,10.212808
284.39999,-1.2317083,10.593931
284.405,-8.2374744,10.014992
284.41,-11.779505,8.3892183
284.41501,-11.775023,5.725203
284.42001,-10.484531,2.2042639
284.42499,-8.3598871,-1.6055181
284.42999,-5.3589053,-4.8841672
284.435,-2.4288599,-7.3322291
284.44,-0.41166648,-8.9721012
284.44501,0.51356584,-9.6654873
284.45001,1.528668,-9.0660467
284.45499,0.05383984,-7.9210982
284.45999,-2.5472994,-5.9344764
284.465,-3.4913173,-3.4770868
284.47,-4.3468676,-0.794631
284.47501,-5.7430396,1.8640046
284.48001,-4.4936204,4.060483
284.48499,-2.469501,6.0372028
284.48999,-1.394568,7.741209
284.495,-0.62804431,8.7544775
284.5,0.53821224,8.8851776
284.505,1.2954433,8.2914286
284.51001,1.0077907,7.1068354
284.51501,1.4451109,4.9411669
284.51999,-0.013591706,2.6530075
284.52499,0.46040064,-0.45201713
284.53,-0.52133054,-3.4462628
284.535,-1.9241018,-6.2529793
284.54001,-2.4775653,-8.8186693
284.54501,-2.0893276,-10.892185
284.54999,-1.378747,-12.124653
284.55499,-0.62783843,-12.294515
284.56,0.24822535,-11.359252
284.565,1.4501994,-9.3511467
284.57001,2.3425465,-6.4195437
284.57501,1.3231478,-2.7209198
284.57999,2.250164,1.8148723
284.58499,4.3512635,6.6396041
284.59,5.3679104,11.141654
284.595,5.9122119,15.203535
284.60001,8.1408968,18.541807
284.60501,6.8591099,20.501261
284.60999,4.5819421,20.608286
284.61499,2.7063944,19.473362
284.62,1.6751072,17.312405
284.625,0.67229503,14.244542
284.63,-0.22616857,10.446458
284.63501,-0.65367246,6.1674466
284.64001,-0.81388098,1.6847122
284.64499,-0.92727619,-2.8506279
284.64999,-1.3228707,-7.6103387
284.655,-1.2136704,-12.074463
284.66,-2.6487634,-16.02132
284.66501,-1.4479887,-18.429487
284.67001,0.63154888,-19.480875
284.67499,1.8956451,-19.265539
284.67999,3.2068584,-17.693398
284.685,1.4677583,-15.225471
284.69,-2.4748948,-11.528576
284.69501,-2.2707789,-6.8477058
284.70001,-0.94405127,-2.1933975
284.70499,-0.87894154,1.7692338
284.70999,-4.4439816,5.4592099
284.715,-4.8881736,8.042654
284.72,-4.3946576,9.4884472
284.72501,-5.0189581,9.71943
284.73001,-5.0487971,8.7846165
284.73499,-4.572547,6.9345212
284.73999,-4.7039795,4.4367905
284.745,-5.0838265,1.510667
284.75,-4.3532548,-1.6221149
284.755,-2.189291,-4.6761212
284.76001,0.63037866,-7.3157935
284.76501,3.8855677,-9.2964153
284.76999,6.8812685,-10.230494
284.77499,8.7630243,-10.050923
284.78,9.179637,-8.9279642
284.785,9.2847624,-6.9683418
284.79001,6.6374807,-4.1573482
284.79501,3.5596914,-0.93319792
284.79999,1.0798532,2.3994474
284.80499,-2.6378205,5.7216873
284.81,-4.681036,8.2283068
284.815,-4.4706249,9.8901672
284.82001,-4.3503938,10.710611
284.82501,-5.2660089,10.630705
284.82999,-5.6325684,9.4080753
284.83499,-5.0184512,7.1541629
284.84,-4.1267014,4.1053071
284.845,-3.4029849,0.54334855
284.85001,-2.0765684,-2.9551973
284.85501,0.066638507,-5.8911572
284.85999,2.5823286,-8.0240164
284.86499,4.9908848,-9.1739998
284.87,3.539706,-9.1855669
284.875,1.4710727,-8.53582
284.88,0.79222775,-7.3245077
284.88501,0.88282353,-5.2672563
284.89001,0.55201828,-2.3621426
284.89499,-0.32169971,1.0236498
284.89999,-1.2314138,4.4835763
284.905,-1.9250951,7.7735028
284.91,-2.4956164,10.691053
284.91501,-3.01336,12.943171
284.92001,-3.3770096,14.207006
284.92499,-3.312228,14.30533
284.92999,-2.8015475,13.237203
284.935,-2.0605578,11.082157
284.94,-1.2391442,7.9490428
284.94501,-0.3329505,4.0349145
284.95001,0.72573024,-0.33646727
284.95499,1.5572234,-4.7612605
284.95999,0.42093262,-8.5620813
284.965,-2.3501756,-11.495924
284.97,-4.4435053,-13.213164
284.97501,-6.983603,-13.94696
284.98001,-11.701994,-13.837751
284.98499,-16.551092,-12.881615
284.98999,-17.318796,-10.947241
284.995,-13.334421,-8.05338
285,-6.9633536,-4.3519893
285.005,0.15978599,0.16955723
285.01001,8.4042425,5.015955
285.01501,14.465156,10.03628
285.01999,15.327873,14.626374
285.02499,13.847672,18.048761
285.03,8.5716105,20.278137
285.035,3.6783023,20.834595
285.04001,1.4377934,19.510693
285.04501,4.2279468,16.321722
285.04999,7.2292848,10.58123
285.05499,9.0530949,3.4672716
285.06,13.377577,-3.8917174
285.065,19.861963,-10.770164
285.07001,25.796434,-16.924604
285.07501,28.639839,-21.772591
285.07999,26.856703,-24.581387
285.08499,20.951817,-25.24349
285.09,12.282595,-24.103458
285.095,1.6573293,-21.619486
285.10001,-10.052823,-18.410124
285.10501,-20.102816,-14.409897
285.10999,-25.174456,-9.5079451
285.11499,-25.283096,-4.7399211
285.12,-22.733713,-0.48430336
285.125,-18.041489,3.7750802
285.13,-10.151363,8.0824995
285.13501,-1.799197,11.856553
285.14001,2.377388,15.009687
285.14499,6.9769759,17.237543
285.14999,11.284684,18.199097
285.155,10.596004,17.252106
285.16,8.698926,15.636147
285.16501,8.1239481,13.815589
285.17001,8.6281071,11.386692
285.17499,6.5051579,8.563426
285.17999,3.7661519,5.2479887
285.185,2.792824,2.1515291
285.19,1.138724,-0.47130653
285.19501,-3.327337,-2.9204588
285.20001,-7.0695748,-4.9285622
285.20499,-8.5251608,-6.4894204
285.20999,-8.8127308,-7.6185236
285.215,-8.9722767,-8.2986555
285.22,-8.7413197,-8.495142
285.22501,-7.306251,-8.0556993
285.23001,-7.2279243,-6.7837787
285.23499,-9.5662823,-5.1292791
285.23999,-10.338078,-3.5463464
285.245,-10.884694,-1.9163374
285.25,-11.216937,-0.34158033
285.255,-10.579143,0.89754415
285.26001,-7.2137041,1.3569573
285.26501,-5.3596339,1.5749018
285.26999,-4.6091852,1.2851086
285.27499,-1.6810164,0.50028801
285.28,3.2892623,-0.31461376
285.285,7.3622146,-0.77938002
285.29001,9.2643805,-0.93552482
285.29501,8.1625023,-0.81176949
285.29999,5.4014835,-0.58291733
285.30499,4.3304439,-0.77658695
285.31,0.67809051,-0.42392129
285.315,-5.4942188,0.13195902
285.32001,-9.7726212,0.22502846
285.32501,-11.088843,-0.28704804
285.32999,-10.960866,-0.93651968
285.33499,-9.9023275,-1.3636723
285.34,-9.5714283,-1.46661
285.345,-7.5334301,-1.6895609
285.35001,-2.6578743,-1.8752369
285.35501,2.3275263,-1.3354234
285.35999,5.4147291,0.044241909
285.36499,7.1003098,1.7268188
285.37,8.707015,3.2023463
285.375,11.571946,4.8177834
285.38,9.4541655,6.8877087
285.38501,7.2787719,8.6134691
285.39001,12.64391,9.217391
285.39499,17.080381,8.7222385
285.39999,17.908815,7.5523086
285.405,18.834728,6.5667267
285.41,20.199934,5.969841
285.41501,17.606421,5.5166841
285.42001,9.7087317,5.0281034
285.42499,-0.088366866,4.3836136
285.42999,-8.8123522,3.1520784
285.435,-14.922432,0.67940235
285.44,-18.10022,-2.6387129
285.44501,-17.489019,-6.4700303
285.45001,-14.061221,-9.8598032
285.45499,-10.518157,-12.213061
285.45999,-6.7502155,-12.802779
285.465,-2.315099,-12.143962
285.47,-0.27238873,-10.389846
285.47501,-1.9843316,-7.5828943
285.48001,-3.7670178,-3.8399422
285.48499,-3.0105412,0.18421562
285.48999,-0.74702436,3.7009413
285.495,1.2709721,6.4097261
285.5,3.4075491,8.5487423
285.505,6.6825457,10.022772
285.51001,7.3575449,10.566427
285.51501,5.4509311,10.024121
285.51999,2.5778067,8.5930128
285.52499,1.0365112,6.063889
285.53,-5.1080399,3.2368841
285.535,-8.0425053,-0.46273029
285.54001,-7.1477442,-4.846343
285.54501,-5.9109478,-9.3629656
285.54999,-5.1986465,-13.46145
285.55499,-2.8828349,-16.873222
285.56,0.64119476,-19.436613
285.565,3.4132791,-20.612164
285.57001,4.7651439,-20.000669
285.57501,4.0740271,-17.842243
285.57999,3.3993731,-14.540663
285.58499,3.7682352,-10.474494
285.59,3.065762,-5.634192
285.595,1.9776368,-0.66084492
285.60001,0.61590928,4.3973627
285.60501,-0.53006607,9.0647058
285.60999,-1.2942488,13.164178
285.61499,-1.7351232,16.537937
285.62,-1.690377,18.955481
285.625,-1.4216692,20.174715
285.63,-1.1173108,20.094095
285.63501,-0.74242908,18.810146
285.64001,-0.11096413,16.519548
285.64499,0.68422323,13.182066
285.64999,1.4770871,9.1259375
285.655,2.3134274,4.9835076
285.66,3.0681186,1.1650932
285.66501,3.6027756,-2.2767837
285.67001,3.8033843,-5.2395625
285.67499,3.6238866,-7.5277762
285.67999,3.1152349,-9.0149269
285.685,2.2621934,-9.7320242
285.69,0.97075236,-9.972681
285.69501,-0.43499482,-9.7234783
285.70001,-1.9147111,-9.0005741
285.70499,-3.1503901,-7.8668962
285.70999,-4.3735542,-6.4150734
285.715,-5.4871349,-4.7639556
285.72,-6.2275233,-3.0294509
285.72501,-6.4055209,-1.2966347
285.73001,-6.2193036,0.37661418
285.73499,-5.7498727,1.945791
285.73999,-4.962925,3.399071
285.745,-3.7947733,4.7298808
285.75,-2.3529634,5.9330463
285.755,-0.80789423,6.9850264
285.76001,1.15004,7.8683124
285.76501,4.4263043,8.565299
285.76999,6.9205799,8.4759741
285.77499,9.4049301,8.033412
285.78,12.600341,7.1615067
285.785,16.097727,5.8726306
285.79001,17.791731,4.366312
285.79501,16.446241,2.4340758
285.79999,12.868515,0.30808556
285.80499,8.8003139,-1.7691478
285.81,4.7310505,-3.6030178
285.815,0.79696447,-5.1057739
285.82001,-2.3356493,-6.3655858
285.82501,-3.2292974,-7.2580018
285.82999,-2.7989631,-8.4041862
285.83499,-2.8797324,-9.7186813
285.84,-2.9864306,-10.484076
285.845,-2.3685536,-10.179593
285.85001,-2.7037303,-9.18083
285.85501,-3.6728826,-7.5080504
285.85999,-3.9965568,-5.0315123
285.86499,-2.2475832,-1.7688111
285.87,-1.798937,1.261405
285.875,-2.9333253,4.0485187
285.88,-3.4360187,6.7324643
285.88501,-2.7779386,9.0452547
285.89001,-1.9794198,10.41754
285.89499,-1.6566931,10.53911
285.89999,-1.3426061,9.5910759
285.905,-1.9157648,7.7197948
285.91,-1.5220776,5.3954611
285.91501,-1.4917564,2.7064519
285.92001,-3.8959897,-0.3880657
285.92499,-9.2650785,-3.23507
285.92999,-11.619634,-6.3853931
285.935,-11.710529,-9.0996351
285.94,-14.182025,-11.176686
285.94501,-17.691229,-12.691051
285.95001,-17.738323,-13.372943
285.95499,-13.551476,-12.737731
285.95999,-6.5495396,-10.697205
285.965,0.67023659,-8.5263071
285.97,6.7713027,-5.9071636
285.97501,11.519375,-2.4563828
285.98001,14.462927,1.4818407
285.98499,14.740387,5.3252182
285.98999,11.103297,8.6422024
285.995,5.9886146,10.925986
286,2.900254,11.836718
286.005,1.4057205,11.627752
286.01001,-0.96955425,10.395696
286.01501,-3.4746158,8.1930027
286.01999,-3.6901476,5.2978382
286.02499,-2.5302765,2.5592554
286.03,0.46937069,0.76908839
286.035,1.6260277,-0.56090057
286.04001,4.277132,-2.1220295
286.04501,6.5170388,-3.1847801
286.04999,6.0606837,-3.2887588
286.05499,4.0936842,-2.9316654
286.06,3.4550555,-2.5409796
286.065,2.3831558,-2.0532846
286.07001,0.38713837,-1.3941975
286.07501,-1.2813399,-0.67471856
286.07999,-3.4856999,-0.33533117
286.08499,-3.6682668,0.14351927
286.09,-0.56138611,0.48526806
286.095,0.79673082,0.76734257
286.10001,-1.8443509,1.0314778
286.10501,-3.440187,0.82394272
286.10999,-2.1742234,0.73250669
286.11499,-1.4832399,0.95861411
286.12,-2.7352598,0.97703063
286.125,-4.0884724,0.63001841
286.13,-2.916373,0.055307336
286.13501,0.12731157,-0.19495249
286.14001,2.6738331,0.0044808625
286.14499,3.8148932,0.41409031
286.14999,5.9293919,1.0858155
286.155,4.2447405,2.2036893
286.16,1.6572644,3.5319226
286.16501,-1.4887589,4.9507565
286.17001,-3.3064528,5.9959178
286.17499,-4.8838005,6.727416
286.17999,-4.9592061,7.2150126
286.185,-3.3540506,7.3258462
286.19,-2.7727792,6.8073378
286.19501,-3.7274299,5.6247478
286.20001,-4.3330193,3.9084444
