X a:y(Vehicle body) - Acceleration of point (0 0 0) of body Vehicle body relative to Base0  SC Base0  projection Y, a:z(Vehicle body) - Acceleration of point (0 0 0) of body Vehicle body relative to Base0  SC Base0  projection Z,
20.090626,9.5365813E-0008,3.5361636E-0006
20.095625,9.1131888E-0008,6.3421603E-0006
20.100624,9.0274412E-0008,7.481744E-0006
20.105625,8.9957034E-0008,8.4527082E-0006
20.110624,9.0959041E-0008,8.8316328E-0006
20.115625,9.2592884E-0008,9.1029106E-0006
20.120625,9.4988572E-0008,8.7826147E-0006
20.125626,9.8070743E-0008,7.6572715E-0006
20.130625,9.9859363E-0008,7.0956703E-0006
20.135626,1.0166303E-0007,5.2434939E-0006
20.140625,1.0228533E-0007,3.1174015E-0006
20.145624,1.0120031E-0007,1.3040127E-0006
20.150625,9.8627801E-0008,-4.2652772E-0007
20.155624,9.4971206E-0008,-1.4414002E-0006
20.160625,9.0403709E-0008,-3.4007344E-0006
20.165625,8.506877E-0008,-5.5109908E-0006
20.170626,7.9376669E-0008,-6.8982431E-0006
20.175625,7.3716251E-0008,-8.3435316E-0006
20.181625,6.7057194E-0008,-8.9905925E-0006
20.185625,6.5131559E-0008,-8.534339E-0006
20.190624,6.2490564E-0008,-8.433989E-0006
20.195625,6.097163E-0008,-7.5395437E-0006
20.200624,6.1204737E-0008,-6.887401E-0006
20.205626,6.2134276E-0008,-6.1172991E-0006
20.210625,6.3665524E-0008,-4.5316247E-0006
20.215626,6.5021759E-0008,-3.4302336E-0006
20.220625,6.6212536E-0008,-2.3338994E-0006
20.225624,6.6849509E-0008,-6.5454537E-0007
20.230625,6.6702071E-0008,3.0249939E-0007
20.235624,6.5673611E-0008,1.1918621E-0006
20.240625,6.3720435E-0008,2.3984287E-0006
20.245625,6.0831454E-0008,2.5624486E-0006
20.251625,5.5772247E-0008,2.5182392E-0006
20.255625,5.3142927E-0008,2.9272703E-0006
20.260626,4.8864713E-0008,2.6854307E-0006
20.265625,4.4140513E-0008,2.4253347E-0006
20.270624,4.1438145E-0008,2.5953175E-0006
20.275625,3.8613624E-0008,1.8636772E-0006
20.280624,3.6425789E-0008,1.4098202E-0006
20.285625,3.5074102E-0008,7.7027261E-0007
20.290625,3.4222619E-0008,9.4205227E-0008
20.295626,3.3820935E-0008,1.7436446E-0007
20.300625,3.365772E-0008,-3.5169288E-0007
20.305626,3.3433604E-0008,-8.2420382E-0007
20.310625,3.2902914E-0008,-7.4633488E-0007
20.315624,3.1940058E-0008,-1.1134297E-0006
20.321625,2.9895258E-0008,-1.2150163E-0006
20.325624,2.8304635E-0008,-7.9436228E-0007
20.330626,2.579227E-0008,-9.0617226E-0007
20.335625,2.2457696E-0008,-7.5766212E-0007
20.340626,1.9930138E-0008,-3.5588332E-0007
20.345625,1.7072749E-0008,-2.6281666E-0007
20.350624,1.4295574E-0008,3.1797214E-0007
20.355625,1.2117683E-0008,5.4545598E-0007
20.360624,1.0211122E-0008,6.0198624E-0007
20.365625,8.5303391E-0009,1.1626664E-0006
20.370625,7.1521171E-0009,1.208575E-0006
20.375626,5.716549E-0009,1.282085E-0006
20.380625,4.0848263E-0009,1.7992495E-0006
20.385626,2.3098634E-0009,1.6865052E-0006
20.391624,-4.6065765E-0010,1.5531111E-0006
20.395624,-2.0990576E-0009,1.8632035E-0006
20.400625,-4.4683808E-0009,1.6216737E-0006
20.405624,-7.3122139E-0009,1.4622449E-0006
20.410625,-9.4422195E-0009,1.6870204E-0006
20.415625,-1.1689643E-0008,1.3848453E-0006
20.420626,-1.3916393E-0008,1.4475485E-0006
20.425625,-1.5686332E-0008,1.3157371E-0006
20.430626,-1.7338666E-0008,1.0618393E-0006
20.435625,-1.8974347E-0008,1.3137777E-0006
20.440624,-2.1063192E-0008,-1.1395122E-0007
20.446625,-2.4154854E-0008,-2.2731767E-0006
20.450624,-2.6041656E-0008,-2.3142259E-0006
20.455626,-2.8194831E-0008,-1.6656222E-0006
20.460625,-2.9723768E-0008,1.3156134E-0007
20.465626,-3.0691734E-0008,1.873488E-0006
20.470625,-3.1716191E-0008,3.1952582E-0006
20.475624,-3.3107106E-0008,4.3098521E-0006
20.480625,-3.5092402E-0008,3.978696E-0006
20.486626,-3.8653127E-0008,2.6790308E-0006
20.490625,-4.0893312E-0008,2.4678072E-0006
20.495625,-4.3595882E-0008,1.751827E-0006
20.500626,-4.5263608E-0008,1.4407474E-0006
20.505625,-4.5543221E-0008,1.8166797E-0006
20.510626,-4.5795932E-0008,2.1381757E-0006
20.515625,-4.6472344E-0008,3.0197355E-0006
20.520624,-4.8539441E-0008,3.1084699E-0006
20.525625,-5.1414528E-0008,2.4522717E-0006
20.530624,-5.4446303E-0008,1.4347469E-0006
20.535625,-5.6992246E-0008,1.9900588E-0009
20.540625,-5.8746014E-0008,-1.5584959E-0006
20.545626,-5.958422E-0008,-1.7016305E-0006
20.550625,-6.0590672E-0008,-2.6356927E-0006
20.555626,-6.2015438E-0008,-2.7438257E-0006
20.560625,-6.3776035E-0008,-2.1010212E-0006
20.565624,-6.5684745E-0008,-7.6342286E-0007
20.570625,-6.7563015E-0008,8.4318015E-0007
20.575624,-6.9264672E-0008,1.3992029E-0006
20.581625,-7.0552545E-0008,1.0275074E-0006
20.585625,-7.0877782E-0008,9.5247486E-0007
20.590626,-7.0887033E-0008,5.7196752E-0007
20.595625,-7.0922738E-0008,1.0107236E-0006
20.600624,-7.1534195E-0008,8.9641156E-0007
20.605625,-7.2838588E-0008,1.5373101E-0007
20.610624,-7.4523633E-0008,-3.9064403E-0007
20.615625,-7.5915004E-0008,-3.262482E-0007
20.621626,-7.7456349E-0008,1.0404335E-0006
20.625626,-7.8821998E-0008,1.9226229E-0006
20.630625,-8.0855408E-0008,2.7126223E-0006
20.635626,-8.3290637E-0008,3.1495442E-0006
20.640625,-8.5274586E-0008,3.1888289E-0006
20.645624,-8.7156849E-0008,2.8347636E-0006
20.650625,-8.8693362E-0008,2.7786987E-0006
20.655624,-8.9602707E-0008,2.0004015E-0006
20.660625,-9.0227168E-0008,1.0934842E-0006
20.665625,-9.0501459E-0008,7.1835757E-0007
20.670626,-9.0353119E-0008,7.551298E-0007
20.675625,-8.9782475E-0008,1.3437972E-0006
20.680626,-9.0454542E-0008,1.6806158E-0006
20.685625,-9.1134474E-0008,1.4566157E-0006
20.690624,-9.1760967E-0008,1.0061769E-0006
20.695625,-9.2443074E-0008,6.0767883E-0007
20.700624,-9.3251259E-0008,2.3641653E-0007
20.705626,-9.4170929E-0008,3.9519969E-0007
20.710625,-9.5208762E-0008,-7.6215009E-0008
20.716625,-9.6649885E-0008,-7.7126299E-0007
20.720625,-9.7513833E-0008,-5.6304799E-0007
20.725624,-9.8201369E-0008,-1.9111961E-0007
20.730625,-9.8773938E-0008,6.1138439E-0007
20.735624,-9.9590842E-0008,1.1013926E-0006
20.740625,-1.003651E-0007,1.0854191E-0006
20.745625,-1.0095511E-0007,9.1626163E-0007
20.750626,-1.0088761E-0007,4.3939178E-0007
20.756624,-1.0027742E-0007,-2.1768514E-0007
20.760626,-1.0054664E-0007,-8.5404324E-0008
20.765625,-1.0053839E-0007,-8.2509462E-0007
20.770624,-1.0046012E-0007,-1.6521439E-0006
20.775625,-1.0077583E-0007,-1.454418E-0006
20.780624,-1.0067641E-0007,-1.1198097E-0006
20.785625,-1.0089693E-0007,-3.529814E-0007
20.790625,-1.0167204E-0007,-1.5712299E-0008
20.796625,-1.0280272E-0007,-1.0731667E-0007
20.800625,-1.0347231E-0007,-3.4115629E-0007
20.805626,-1.0395105E-0007,-1.5500761E-0006
20.810625,-1.0410242E-0007,-2.4601497E-0006
20.815624,-1.0430397E-0007,-3.2873425E-0006
20.820625,-1.0493785E-0007,-4.3007344E-0006
20.825624,-1.061036E-0007,-4.9586142E-0006
20.830626,-1.0686249E-0007,-6.6461844E-0006
20.835625,-1.0633325E-0007,-8.2195911E-0006
20.840626,-1.0460288E-0007,-7.9184701E-0006
20.845625,-1.0192417E-0007,-7.9837464E-0006
20.850624,-1.0000065E-0007,-7.3603951E-0006
20.855625,-9.8789997E-0008,-7.8102921E-0006
20.861626,-9.7810222E-0008,-7.9955307E-0006
20.865625,-9.7678594E-0008,-7.1589711E-0006
20.870625,-9.7564644E-0008,-6.2006397E-0006
20.875626,-9.8540092E-0008,-4.3260711E-0006
20.880625,-1.0011709E-0007,-3.3904355E-0006
20.885626,-1.0118933E-0007,-2.6552448E-0006
20.890625,-1.011225E-0007,-1.2925103E-0006
20.895624,-9.9954079E-0008,-6.6568896E-0007
20.900625,-9.8357347E-0008,-3.1135068E-0007
20.905624,-9.8335853E-0008,-4.3684415E-0007
20.910625,-9.7798285E-0008,-1.1563305E-0006
20.915625,-9.7065112E-0008,-8.7215119E-0007
20.920626,-9.6206385E-0008,-5.5544024E-0007
20.926624,-9.5933636E-0008,1.9463145E-0007
20.930626,-9.6868433E-0008,5.5649161E-0007
20.935625,-9.766508E-0008,-5.5426874E-0008
20.940624,-9.7827581E-0008,-3.1205823E-0007
20.945625,-9.6797756E-0008,-5.279058E-0007
20.950624,-9.5463434E-0008,-8.9620193E-0007
20.955626,-9.4563219E-0008,-1.0457316E-0006
20.960625,-9.3766793E-0008,-2.2038932E-0006
20.965626,-9.238024E-0008,-3.2139794E-0006
20.970625,-9.1086783E-0008,-2.5899174E-0006
20.975624,-8.9627513E-0008,-2.2180006E-0006
20.980625,-8.9108731E-0008,-1.1649149E-0006
20.985624,-8.9174357E-0008,-1.218887E-0006
20.991625,-8.8955481E-0008,-1.4036085E-0006
20.995625,-8.8435911E-0008,-8.0603388E-0007
21.000626,-8.7353527E-0008,-8.0678979E-0007
21.005625,-8.6562522E-0008,-5.2429277E-0007
21.010626,-8.6287962E-0008,-1.0189833E-0006
21.015625,-8.5836419E-0008,-1.4681777E-0006
21.020624,-8.4919634E-0008,-8.506882E-0007
21.025625,-8.3577312E-0008,-2.7398326E-0007
21.030624,-8.220384E-0008,7.6546445E-0007
21.035625,-8.2085144E-0008,1.2241492E-0006
21.040625,-8.1536413E-0008,9.4924116E-0007
21.045626,-8.0563019E-0008,1.3222187E-0006
21.050625,-7.8974537E-0008,1.2807653E-0006
21.056625,-7.6852871E-0008,1.2079265E-0006
21.060625,-7.6537255E-0008,1.2976324E-0006
21.065624,-7.5654185E-0008,5.0955208E-0007
21.070625,-7.451564E-0008,3.9611416E-0007
21.075624,-7.3069693E-0008,6.751975E-0007
21.080626,-7.1687801E-0008,1.1118002E-0006
21.085625,-7.0847477E-0008,1.9722875E-0006
21.090626,-7.0269458E-0008,1.639776E-0006
21.095625,-6.9387596E-0008,1.2002754E-0006
21.100624,-6.8297581E-0008,1.6348915E-0006
21.105625,-6.6913039E-0008,1.5264873E-0006
21.110624,-6.5774231E-0008,1.7748291E-0006
21.115625,-6.4773275E-0008,1.0757727E-0006
21.121626,-6.3078524E-0008,3.9400314E-0007
21.125626,-6.2072807E-0008,1.1117577E-0006
21.130625,-6.0428064E-0008,1.4748431E-0006
21.135626,-5.8957962E-0008,2.3663963E-0006
21.140625,-5.7959188E-0008,2.3332268E-0006
21.145624,-5.6908487E-0008,1.9799036E-0006
21.150625,-5.5614766E-0008,2.3162731E-0006
21.155624,-5.4056677E-0008,2.2525239E-0006
21.160625,-5.2301338E-0008,2.2869945E-0006
21.165625,-5.1351083E-0008,2.2749991E-0006
21.170626,-5.005699E-0008,1.6706201E-0006
21.175625,-4.856258E-0008,1.9622696E-0006
21.180626,-4.6850229E-0008,2.1619082E-0006
21.186625,-4.4562011E-0008,2.7551407E-0006
21.190624,-4.3755595E-0008,3.0891315E-0006
21.195625,-4.2414904E-0008,2.6387604E-0006
21.200624,-4.1027064E-0008,2.606037E-0006
21.205626,-3.9566714E-0008,2.6410576E-0006
21.210625,-3.7961193E-0008,2.6670084E-0006
21.215626,-3.6504389E-0008,2.9681607E-0006
21.220625,-3.5121275E-0008,2.3225678E-0006
21.225624,-3.352563E-0008,1.7646769E-0006
21.230625,-3.2241687E-0008,2.3402579E-0006
21.235624,-3.053859E-0008,2.5295601E-0006
21.240625,-2.8885134E-0008,3.1390794E-0006
21.245625,-2.7312153E-0008,2.7327362E-0006
21.251625,-2.5282475E-0008,2.0951136E-0006
21.255625,-2.4330248E-0008,2.5380064E-0006
21.260626,-2.2686681E-0008,2.5036193E-0006
21.265625,-2.101747E-0008,2.8553375E-0006
21.270624,-1.949631E-0008,2.5386892E-0006
21.275625,-1.8028285E-0008,2.0584796E-0006
21.280624,-1.6675816E-0008,2.3308362E-0006
21.285625,-1.5204709E-0008,2.4093463E-0006
21.290625,-1.3530786E-0008,2.7097706E-0006
21.295626,-1.2156641E-0008,2.7904937E-0006
21.300625,-1.0684205E-0008,2.2705456E-0006
21.305626,-9.2909112E-0009,2.3803295E-0006
21.310625,-7.809021E-0009,2.3460323E-0006
21.316626,-5.7162022E-0009,2.5211748E-0006
21.320625,-4.4908903E-0009,2.6804667E-0006
21.325624,-2.8123426E-0009,2.1008677E-0006
21.330626,-1.2873929E-0009,1.9540491E-0006
21.335625,1.1158763E-0010,2.0268924E-0006
21.340626,1.6756685E-0009,2.1642797E-0006
21.345625,3.36013E-0009,2.5573011E-0006
21.350624,4.9156736E-0009,2.0625359E-0006
21.355625,6.2973489E-0009,1.5244539E-0006
21.360624,7.139271E-0009,1.8527995E-0006
21.365625,8.2301312E-0009,1.9056369E-0006
21.370625,9.6774873E-0009,2.2846295E-0006
21.375626,1.1260978E-0008,1.874505E-0006
21.381624,1.311886E-0008,1.2351387E-0006
21.385626,1.3930528E-0008,1.5579964E-0006
21.390625,1.5297283E-0008,1.5785821E-0006
21.395624,1.7031921E-0008,1.9046149E-0006
21.400625,1.8958852E-0008,1.6390578E-0006
21.405624,2.0728656E-0008,1.1539647E-0006
21.410625,2.2046097E-0008,1.2023443E-0006
21.415625,2.3254263E-0008,1.1932307E-0006
21.420626,2.4686965E-0008,1.3766714E-0006
21.425625,2.6300553E-0008,1.3414179E-0006
21.430626,2.7762336E-0008,8.5129278E-0007
21.435625,2.8789502E-0008,8.1727893E-0007
21.440624,2.9635801E-0008,8.0911809E-0007
21.446625,3.0954233E-0008,1.0583644E-0006
21.450624,3.2198901E-0008,1.1132455E-0006
21.455626,3.3583969E-0008,6.6593572E-0007
21.460625,3.4678514E-0008,4.4539786E-0007
21.465626,3.5418953E-0008,4.6757521E-0007
21.470625,3.636141E-0008,5.9649847E-0007
21.475624,3.7822257E-0008,8.2684545E-0007
21.480625,3.9508645E-0008,4.3498105E-0007
21.485624,4.109522E-0008,-6.5896245E-0008
21.490625,4.2003382E-0008,1.2007915E-0007
21.495625,4.2908301E-0008,1.8529504E-0007
21.500626,4.412529E-0008,4.0341749E-0007
21.505625,4.5629349E-0008,9.9979275E-0008
21.511625,4.7296517E-0008,-4.5840065E-0007
21.515625,4.7907065E-0008,-2.8896974E-0007
21.520624,4.8703267E-0008,-2.7843171E-0007
21.525625,4.9742436E-0008,-8.9192156E-0008
21.530624,5.1153382E-0008,-3.0654849E-0007
21.535625,5.2509261E-0008,-6.9860408E-0007
21.540625,5.3444591E-0008,-7.5103645E-0007
21.545626,5.4248193E-0008,-7.5294059E-0007
21.550625,5.5237589E-0008,-6.1482677E-0007
21.555626,5.6728712E-0008,-7.2446682E-0007
21.560625,5.8120346E-0008,-1.0917504E-0006
21.565624,5.9103765E-0008,-1.1987546E-0006
21.570625,5.9786302E-0008,-1.1982697E-0006
21.576626,6.0650386E-0008,-1.0402506E-0006
21.580626,6.1686031E-0008,-1.0793262E-0006
21.585625,6.2830601E-0008,-1.3690219E-0006
21.590626,6.3687636E-0008,-1.5290701E-0006
21.595625,6.4284002E-0008,-1.4827492E-0006
21.600624,6.4889981E-0008,-1.3944787E-0006
21.605625,6.5735875E-0008,-1.36061E-0006
21.610624,6.67563E-0008,-2.2234792E-0006
21.615625,6.76838E-0008,-4.352401E-0006
21.620625,6.8371392E-0008,-6.576227E-0006
21.625626,6.8998325E-0008,-7.82813E-0006
21.630625,6.933643E-0008,-8.5761567E-0006
21.635626,6.9657858E-0008,-8.4480271E-0006
21.640625,6.9808529E-0008,-7.7929835E-0006
21.645624,7.0248269E-0008,-6.3400707E-0006
21.650625,7.0964767E-0008,-4.8181969E-0006
21.656626,7.178302E-0008,-2.7359829E-0006
21.660625,7.2123697E-0008,-2.3314631E-0006
21.665625,7.2345713E-0008,-2.0400862E-0006
21.671625,7.2447591E-0008,-2.8066329E-0006
21.675625,7.2969094E-0008,-2.7200465E-0006
21.680626,7.3584147E-0008,-2.7106857E-0006
21.686625,7.4371123E-0008,-2.8059699E-0006
21.690624,7.4983589E-0008,-2.3985228E-0006
21.695625,7.5772526E-0008,-2.7224708E-0006
21.701626,7.6773844E-0008,-3.7220807E-0006
21.705626,7.7219426E-0008,-3.6985787E-0006
21.710625,7.7673214E-0008,-4.1047533E-0006
21.716625,7.8370398E-0008,-5.0223944E-0006
21.720625,7.9098371E-0008,-4.6054938E-0006
21.725624,7.9351381E-0008,-3.5045086E-0006
21.730625,7.9298971E-0008,-1.9307133E-0006
21.735624,7.9205648E-0008,-1.0846945E-0006
21.740625,7.8786215E-0008,-7.1269972E-0007
21.745625,7.7687801E-0008,-4.6331959E-0007
21.750626,7.6396724E-0008,-6.4374734E-0007
21.755625,7.5077224E-0008,-7.1046986E-0007
21.760626,7.4212615E-0008,-3.5897278E-0007
21.765625,7.4020768E-0008,1.1703625E-0007
21.770624,7.3908616E-0008,4.7968996E-0007
21.775625,7.3790638E-0008,7.3302732E-0007
21.780624,7.4064644E-0008,1.750837E-0007
21.785625,7.4531542E-0008,-1.1788018E-0006
21.790625,7.5133087E-0008,-2.1374217E-0006
21.795626,7.5913171E-0008,-2.5499787E-0006
21.800625,7.6848409E-0008,-2.540962E-0006
21.805626,7.7908609E-0008,-2.4582794E-0006
21.810625,7.8842305E-0008,-2.2725167E-0006
21.815624,7.9385984E-0008,-1.9008386E-0006
21.820625,7.9381351E-0008,-1.8804475E-0006
21.825624,7.8686476E-0008,-1.779611E-0006
21.830626,7.6973514E-0008,-1.4032933E-0006
21.835625,7.5633011E-0008,-7.4786999E-0007
21.840626,7.3778651E-0008,-2.8449941E-0007
21.845625,7.1623127E-0008,1.2345744E-0007
21.850624,7.093653E-0008,3.0415146E-0007
21.855625,7.0051662E-0008,4.0820194E-0007
21.860624,6.9291481E-0008,6.3371749E-0007
21.865625,6.9345489E-0008,1.0669169E-0006
21.870625,6.9437014E-0008,1.3281357E-0006
21.875626,6.9762841E-0008,1.5002993E-0006
21.880625,7.0378086E-0008,1.5554011E-0006
21.885626,7.1033384E-0008,1.3835249E-0006
21.890625,7.1716364E-0008,1.0721487E-0006
21.895624,7.2094593E-0008,1.1486625E-0006
21.900625,7.2119178E-0008,1.0632202E-0006
21.905624,7.1558553E-0008,9.9183694E-0007
21.910625,7.0925147E-0008,1.0510716E-0006
21.915625,6.985946E-0008,9.5098966E-0007
21.920626,6.8338075E-0008,7.3780313E-0007
21.925625,6.7586342E-0008,7.0651214E-0007
21.930626,6.6548829E-0008,5.8540542E-0007
21.935625,6.5322411E-0008,4.9716982E-0007
21.940624,6.4814373E-0008,6.0524769E-0007
21.945625,6.4083039E-0008,5.1269041E-0007
21.950624,6.3316847E-0008,1.7429346E-0007
21.955626,6.3130834E-0008,1.8256713E-0009
21.960625,6.2840009E-0008,-7.9793878E-0008
21.965626,6.2488361E-0008,8.1527503E-0008
21.970625,6.241158E-0008,3.9497303E-0007
21.975624,6.2159813E-0008,7.5884185E-0007
21.980625,6.1543908E-0008,1.2107963E-0006
21.985624,6.1025794E-0008,1.4143233E-0006
21.990625,6.0152466E-0008,1.6164246E-0006
21.995625,5.8841497E-0008,1.760142E-0006
22.000626,5.7963113E-0008,-4.8258162E-0006
22.005625,5.6771754E-0008,-5.5243807E-0005
22.010626,5.5211675E-0008,-0.00010404144
22.015625,5.425834E-0008,-0.00014581313
22.020624,5.3183449E-0008,-0.00018821143
22.025625,5.2208033E-0008,-0.00023358499
22.030624,5.2028117E-0008,-0.00027148746
22.035625,5.1872654E-0008,-0.00031181207
22.040625,5.1758725E-0008,-0.00035431451
22.045626,5.1652236E-0008,-0.00039706085
22.050625,5.1410492E-0008,-0.00044048988
22.055626,5.0865172E-0008,-0.00048983027
22.060625,5.0214265E-0008,-0.0005287815
22.065624,4.9289735E-0008,-0.00057074171
22.070625,4.8033208E-0008,-0.00061323185
22.075624,4.6622763E-0008,-0.00065383309
22.080626,4.5103786E-0008,-0.00069188734
22.085625,4.3197982E-0008,-0.00072871894
22.090626,4.1986592E-0008,-0.00075668783
22.095625,4.0532331E-0008,-0.00078269665
22.100624,3.9192873E-0008,-0.00080378994
22.105625,3.7992013E-0008,-0.00081975834
22.111626,3.6406014E-0008,-0.0008258755
22.115625,3.5747139E-0008,-0.00083539769
22.120625,3.4652253E-0008,-0.00083544047
22.125626,3.3434453E-0008,-0.00082865171
22.130625,3.2181916E-0008,-0.00082291255
22.135626,3.0722898E-0008,-0.00081118115
22.140625,2.920987E-0008,-0.00079698669
22.145624,2.7620029E-0008,-0.00077979249
22.150625,2.5814689E-0008,-0.00074828451
22.155624,2.4598863E-0008,-0.00074017566
22.160625,2.3226391E-0008,-0.00071830262
22.165625,2.1988546E-0008,-0.00069577357
22.170626,2.0845699E-0008,-0.00067328592
22.176624,1.9451809E-0008,-0.00063632982
22.180626,1.8812692E-0008,-0.00062806532
22.185625,1.7822991E-0008,-0.00060578389
22.190624,1.6799424E-0008,-0.00058290822
22.195625,1.583089E-0008,-0.00056463276
22.200624,1.4740103E-0008,-0.00054638961
22.205626,1.3651608E-0008,-0.0005305917
22.210625,1.2488666E-0008,-0.00051698717
22.215626,1.1142999E-0008,-0.00050512992
22.220625,1.0085999E-0008,-0.00049891614
22.225624,8.9116705E-0009,-0.00049476529
22.230625,7.722055E-0009,-0.00049431407
22.235624,6.5623076E-0009,-0.00049718033
22.241625,5.1155711E-0009,-0.00050893339
22.245625,4.3455195E-0009,-0.00051359326
22.250626,3.2726561E-0009,-0.0005264057
22.255625,2.1997295E-0009,-0.00054197077
22.260626,1.122336E-0009,-0.00056022883
22.265625,1.0238597E-0010,-0.00057706347
22.270624,-9.4517849E-0010,-0.00059558847
22.275625,-1.9896129E-0009,-0.00061388931
22.280624,-3.0234877E-0009,-0.0006314558
22.285625,-4.1420849E-0009,-0.00064972881
22.290625,-5.0871538E-0009,-0.00066200225
22.295626,-6.1265188E-0009,-0.00067402079
22.300625,-7.1158279E-0009,-0.00068325899
22.305626,-8.1463192E-0009,-0.00068939128
22.311625,-9.4063157E-0009,-0.00068992819
22.315624,-1.0141245E-0008,-0.00069183641
22.320625,-1.1118614E-0008,-0.00068789866
22.325624,-1.2104488E-0008,-0.00067963178
22.330626,-1.3052791E-0008,-0.00067023671
22.335625,-1.3990586E-0008,-0.0006565107
22.340626,-1.49393E-0008,-0.00064007932
22.345625,-1.5860566E-0008,-0.0006205609
22.350624,-1.6828166E-0008,-0.00059306924
22.355625,-1.7710002E-0008,-0.00057442725
22.360624,-1.860549E-0008,-0.00054799602
22.365625,-1.9506281E-0008,-0.00051973015
22.370625,-2.0414731E-0008,-0.00048989482
22.376625,-2.147681E-0008,-0.00044764971
22.380625,-2.2165565E-0008,-0.00042582746
22.385626,-2.3048909E-0008,-0.00039203474
22.390625,-2.3938684E-0008,-0.00035656401
22.395624,-2.4821889E-0008,-0.0003222368
22.400625,-2.5704805E-0008,-0.00028651831
22.405624,-2.659781E-0008,-0.00024864738
22.410625,-2.7435467E-0008,-0.00021382776
22.415625,-2.8260574E-0008,-0.00017711315
22.420626,-2.9064568E-0008,-0.00014061137
22.425625,-2.9862925E-0008,-0.00010417323
22.431625,-3.0808408E-0008,-6.0906139E-0005
22.435625,-3.1433515E-0008,-3.2648419E-0005
22.440624,-3.2199537E-0008,2.4625199E-0006
22.445625,-3.2971982E-0008,3.6843365E-0005
22.450624,-3.3760305E-0008,7.1302456E-0005
22.455626,-3.4541021E-0008,0.00010505015
22.460625,-3.5304915E-0008,0.00013828342
22.465626,-3.6069444E-0008,0.00017118129
22.470625,-3.6820371E-0008,0.00020207456
22.475624,-3.7584613E-0008,0.00023617856
22.480625,-3.8336001E-0008,0.00026856593
22.485624,-3.9114727E-0008,0.00029938904
22.490625,-3.9912475E-0008,0.00033352463
22.495625,-4.0696566E-0008,0.00036609819
22.500626,-4.1456065E-0008,0.00039869675
22.505625,-4.2121105E-0008,0.00043262471
22.510626,-4.2292381E-0008,0.00046693557
22.515625,-4.1867267E-0008,0.00050202658
22.520624,-4.0856147E-0008,0.00053732505
22.525625,-3.905182E-0008,0.00057157414
22.530624,-3.8062215E-0008,0.00061006565
22.535625,-3.6876489E-0008,0.00064758374
22.540625,-3.6194926E-0008,0.0006858228
22.545626,-3.6122273E-0008,0.0007244125
22.551624,-3.6852626E-0008,0.00076939125
