XTime (sec) (Time  sec)a:y(Car body) a:y(Car body) - Acceleration of point (0 0 1) of body Car body relative to Base0  SC Base0  projection Y (a:y(Car body)),Time (sec) (Time  sec)a:y(Car body) a:z(Car body) - Acceleration of point (0 0 1) of body Car body relative to Base0  SC Base0  projection Z (a:y(Car body)),
4.5458751,0,0.013388115
4.5518751,0,-0.00134451
4.5558748,0,0.016355481
4.5618749,0,-0.0056308331
4.5658751,0,0.020929292
4.5708752,0,-0.00069001369
4.5768752,0,0.0091588534
4.5808749,0,0.012390963
4.586875,0,-0.024411127
4.5908751,0,0.0072008143
4.5958748,0,0.0036831698
4.6018748,0,0.010189571
4.605875,0,-0.009156432
4.6118751,0,-0.016790688
4.6158748,0,-0.015351639
4.6208749,0,0.0017913941
4.6268749,0,-0.00087306619
4.6308751,0,-0.01071908
4.6368752,0,0.0091172028
4.6408749,0,-0.0073629054
4.645875,0,-0.0036200634
4.6508751,0,-0.0028238769
4.6558752,0,-0.017398726
4.6618748,0,-0.019567557
4.665875,0,0.051988654
4.6708751,0,-0.0084200585
4.6758752,0,0.0019048817
4.6808748,0,-0.020636434
4.6868749,0,-0.024755344
4.6908751,0,0.038910598
4.6958752,0,-0.011627508
4.7018752,0,0.0029916638
4.7058749,0,-0.0081278626
4.711875,0,-0.0048017027
4.7158751,0,-0.013938109
4.7208748,0,-0.00013015667
4.7258749,0,-0.0043387148
4.730875,0,-0.0054874965
4.7368751,0,-0.011735268
4.7408748,0,-0.030545715
4.7458749,0,0.00258035
4.750875,0,0.0013878159
4.7558751,0,0.0036256069
4.7618752,0,0.0073903864
4.7658749,0,0.004491902
4.770875,0,0.015257504
4.7758751,0,0.0096367383
4.7808752,0,0.0016567456
4.7868748,0,-0.0039484687
4.790875,0,-0.0036367564
4.7958751,0,0.083916366
4.8008752,0,-0.012624765
4.8058748,0,0.017006639
4.8118749,0,0.0039769066
4.8158751,0,-0.011275261
4.8218751,0,-0.0063492842
4.8258748,0,-0.0069616563
4.8308749,0,-0.01095896
4.836875,0,0.00016679357
4.8408751,0,-0.0040764394
4.8468752,0,-0.010621173
4.8508749,0,-0.0023752335
4.855875,0,-0.007692344
4.8618751,0,0.013708905
4.8658748,0,-0.014522986
4.8708749,0,0.030647317
4.875875,0,0.0013664617
4.8808751,0,0.0048536933
4.8868752,0,0.010822507
4.8908749,0,0.0069302307
4.8968749,0,0.0094030639
4.9008751,0,0.0090981256
4.9058752,0,0.012334622
4.9118748,0,0.013034527
4.915875,0,0.0053056148
4.921875,0,0.036849346
4.9258752,0,-0.0023114337
4.9303751,0,0.011192558
4.9353752,0,0.027288537
4.9403749,0,-0.012834777
4.9463749,0,0.0084127132
4.9503751,0,0.051560506
4.9563751,0,0.0039869803
4.9603748,0,0.026090493
4.9653749,0,-0.032895133
4.971375,0,-0.0057301903
4.9753752,0,-0.0081442483
4.9813752,0,-0.079531036
4.9853749,0,-0.0035323931
4.990375,0,-0.0084991185
4.9953752,0,-0.0039537251
5.0003748,0,0.0076294765
5.0063748,0,-0.0059099193
5.010375,0,0.0092922486
5.0153751,0,0.011451366
5.020875,0,0.00068168429
5.0258751,0,0.0097571267
5.0308752,0,0.0070353993
5.0368748,0,0.013061156
5.040875,0,0.009773422
5.046875,0,0.032448228
5.0508752,0,-0.067477487
5.0558748,0,0.027208442
5.0608749,0,-0.002101206
5.0658751,0,0.032472044
5.0718751,0,-0.0060208719
5.0758748,0,0.14428246
5.0808749,0,-0.018287499
5.086875,0,0.011558474
5.0908751,0,-0.00061239663
5.0968752,0,-0.018170118
5.1008749,0,-0.036053147
5.105875,0,-0.022756044
5.1118751,0,-0.02981912
5.1158748,0,-0.011591836
5.1218748,0,-0.019502968
5.125875,0,-0.01491612
5.1308751,0,-0.020523982
5.1358752,0,-0.0098616574
5.1408749,0,-0.012639146
5.1468749,0,0.0037015015
5.1508751,0,-0.027960312
5.1558752,0,0.017013218
5.1618748,0,0.0075961384
5.165875,0,0.010985736
5.171875,0,0.012739155
5.1758752,0,0.018365011
5.1808748,0,0.04409888
5.1858749,0,0.010383816
5.1908751,0,0.013122587
5.1968751,0,0.020717395
5.2008748,0,-0.020546289
5.2058749,0,-0.021868452
5.210875,0,-0.013709507
5.2158751,0,0.02824986
5.2218752,0,0.0039688433
5.2258749,0,-0.025016151
5.2318749,0,0.0088385055
5.2358751,0,-0.0079227872
5.240375,0,-0.0042131352
5.2453752,0,-0.020358924
5.2503748,0,-0.0049663512
5.2563748,0,-0.012666786
5.260375,0,-0.010080917
5.2663751,0,0.01578415
5.2703748,0,-0.055571839
5.2753749,0,-0.0026529499
5.280375,0,-0.0025769155
5.2853751,0,-0.001043862
5.2913752,0,-0.0048802523
5.2953749,0,-0.031393558
5.300375,0,0.0075928522
5.3053751,0,0.0098035326
5.3103752,0,0.026382783
5.3163748,0,-0.0024182955
5.320375,0,-0.019227536
5.3253751,0,0.012777838
5.3313751,0,0.014896904
5.3353748,0,0.00985061
5.3413749,0,0.0037577334
5.3453751,0,-0.051075999
5.3503752,0,0.0006447935
5.3553748,0,-0.013456692
5.3608751,0,-0.0099431882
5.3658748,0,-0.01329552
5.3718748,0,-0.0072957668
5.375875,0,-0.01268832
5.381875,0,-0.013376318
5.3858752,0,0.0019684711
5.3908749,0,-0.010097059
5.395875,0,-0.0085428776
5.4008751,0,-0.007415588
5.4068751,0,-0.0050715748
5.4108748,0,0.0021389315
5.415875,0,-0.024379365
5.4208751,0,0.0030116111
5.4258752,0,0.003441178
5.4318752,0,0.010804779
5.4358749,0,0.035247296
5.4408751,0,-0.036336619
5.445375,0,0.011981028
5.4503751,0,-0.0052130078
5.4553752,0,-0.0056494349
5.4603748,0,0.013312287
5.4663749,0,0.028464453
5.4703751,0,-0.007622648
5.4763751,0,0.0043014367
5.4803748,0,0.0098477788
5.4853749,0,-0.0010739684
5.491375,0,0.0043795272
5.4953752,0,0.0069329757
5.5013752,0,-0.0016276783
5.5053749,0,-0.0010862595
5.510375,0,-0.0086020157
5.5163751,0,0.013334346
5.5203748,0,-0.024105567
5.5253749,0,0.013885952
5.530375,0,-0.027008981
5.5353751,0,0.02660802
5.5413752,0,-0.00022402222
5.5453749,0,-0.019987216
5.5513749,0,-0.011978631
5.5553751,0,-0.0053335102
5.5603752,0,-0.0014323321
5.5663748,0,0.002011722
5.570375,0,-0.0083907321
5.576375,0,-0.057482392
5.5803752,0,0.015527779
5.5853748,0,0.0055230684
5.5913749,0,0.028231189
5.5953751,0,0.0097815851
5.6013751,0,0.014063042
5.6053748,0,0.012297662
5.6103749,0,0.011860636
5.616375,0,0.011312193
5.6203752,0,0.015127887
5.6263752,0,0.018052377
5.6303749,0,0.016271988
5.635375,0,0.00025375307
5.6413751,0,-0.0040452923
5.6453748,0,-0.0032803691
5.6513748,0,-0.010285247
5.655375,0,0.0032689569
5.6603751,0,-0.014712512
5.6663752,0,-0.01614555
5.6703749,0,-0.01263885
5.675375,0,-0.031331018
5.6803751,0,0.0066765924
5.6853752,0,-0.0044436352
5.6913748,0,-0.0035742244
5.695375,0,-0.01024896
5.701375,0,0.014091429
5.7053752,0,0.00011842736
5.7103748,0,0.00228543
5.7153749,0,0.0012935402
5.7203751,0,-0.00034712564
5.7263751,0,0.0042068698
5.7303748,0,0.0087602949
5.7353749,0,0.0052136444
5.740375,0,0.008006339
5.7453752,0,0.0022028005
5.7513752,0,0.0054804236
5.7553749,0,0.038557064
5.760375,0,-0.00013591899
5.7663751,0,0.012047685
5.7703748,0,-0.0034466144
5.7763748,0,-0.0073169647
5.780375,0,0.0052847946
5.7853751,0,0.0039723641
5.7903752,0,-0.0058012814
5.7953749,0,-0.0029402694
5.8013749,0,-0.0081554176
5.8053751,0,-0.0040092743
5.8103752,0,-0.0096327392
5.8153749,0,-0.0039709117
5.820375,0,-0.0064890687
5.826375,0,-0.0099312579
5.8303752,0,-0.020145344
5.8353748,0,-0.031394206
5.8403749,0,0.0025435581
5.8453751,0,-0.0034736772
5.8513751,0,0.0097268699
5.8553748,0,-0.013470211
5.8603749,0,-0.0091572981
5.865375,0,-0.027685801
5.8703752,0,-0.0084815696
5.8763752,0,0.016825698
5.8803749,0,-0.010385445
5.886375,0,-0.037788671
5.8903751,0,-0.0051429612
5.8953748,0,0.0061115809
5.9013748,0,-0.0080285575
5.905375,0,0.0014196254
5.9103751,0,-0.0022672534
5.9153752,0,0.0020257907
5.9203749,0,0.0081616193
5.9263749,0,0.0066213445
5.9303751,0,0.0057905447
5.9363751,0,-0.015228686
5.9403749,0,0.0022507051
5.945375,0,0.0029663248
5.951375,0,0.011233997
5.9553752,0,-0.0061958255
5.9613752,0,0.021861613
5.9653749,0,-0.043845691
5.9703751,0,0.012298007
5.9763751,0,0.035689089
5.9803748,0,-0.028015975
5.9863749,0,0.02276027
5.990375,0,0.035427898
5.9953752,0,-0.0079001635
6.0003748,0,0.014077936
6.0053749,0,-0.033028781
6.011375,0,-0.036463588
6.0153751,0,0.04030446
6.0203748,0,-0.0031856061
6.0263748,0,-0.00033118081
6.030375,0,-0.00064419361
6.036375,0,-0.0054942342
6.0403752,0,0.010712278
6.0453749,0,-0.0044189142
6.050375,0,0.00025483992
6.0553751,0,0.0017053003
6.0613751,0,0.0086271493
6.0653749,0,-0.052675568
6.070375,0,-0.0022518886
6.076375,0,-0.0069561973
6.0803752,0,0.0063733351
6.0863752,0,-0.0010137778
6.0903749,0,-0.0019615549
6.0953751,0,0.0059848274
6.1003752,0,0.00056326773
6.1053748,0,0.013600973
6.1113749,0,-0.00088629319
6.115375,0,0.035744481
6.1203752,0,-0.0086358627
6.1263752,0,-0.0078374455
6.1303749,0,0.00058925879
6.136375,0,0.0051525738
6.1403751,0,0.0081209708
6.1453748,0,0.011266573
6.1503749,0,0.0032507333
6.155375,0,0.0019806365
6.161375,0,-0.0030679274
6.1653752,0,0.034197733
6.1703749,0,-0.011969143
6.175375,0,0.0072703655
6.1803751,0,-0.0020627514
6.1863751,0,0.0001431581
6.1903749,0,0.0059153182
6.195375,0,-0.0013560561
6.2003751,0,-0.0024137145
6.2053752,0,-0.0057590744
6.2113752,0,-0.0037290331
6.2153749,0,0.015365685
6.221375,0,-0.0050349673
6.2253752,0,-0.009975668
6.230875,0,-0.036136474
6.2358751,0,0.011791715
6.2418752,0,-0.0075449506
6.2458749,0,-0.020470632
6.2518749,0,-0.0034382185
6.2558751,0,-0.0024432079
6.2608752,0,-0.0067383964
6.2668748,0,0.0012616037
6.270875,0,-0.0021119518
6.276875,0,-0.014419297
6.2808752,0,0.014759836
6.2858748,0,0.0046263044
6.290875,0,0.0026689763
6.2958751,0,0.010182321
6.3018751,0,0.01297285
6.3058748,0,-0.0097581428
6.3108749,0,0.0077965129
6.3153749,0,0.0067348299
6.320375,0,-0.0088942945
6.3253751,0,0.0085231373
6.3303752,0,0.005459554
6.3363752,0,-6.4626583E-0005
6.3403749,0,-0.0081392713
6.346375,0,-0.012000076
6.3503752,0,-0.0033093591
6.3553748,0,-0.0018394572
6.3613749,0,-0.016531942
6.365375,0,0.0097487681
6.3713751,0,-0.13662641
6.3753748,0,0.0042885663
6.3803749,0,0.0042710463
6.386375,0,0.044611298
6.3903751,0,-0.021758389
6.3953748,0,-0.0039322455
6.4003749,0,0.063152321
6.405375,0,0.0025764159
6.411375,0,0.023897177
6.4153752,0,0.0012954595
6.4213748,0,0.056773268
6.425375,0,-0.001203511
6.4303751,0,-0.0012849109
6.4363751,0,-0.021914659
6.4403749,0,0.0081303716
6.445375,0,0.013156857
6.4503751,0,-0.037084691
6.4553752,0,-0.024311902
6.4613752,0,0.010379112
6.4653749,0,-0.023637503
6.471375,0,-0.028823715
6.4753752,0,0.0038140269
6.4803748,0,-0.0029567215
6.4853749,0,-0.0074996012
6.490375,0,-0.0047857994
6.4963751,0,-0.00029985851
6.5003748,0,-0.0052794921
6.5053749,0,0.0025019622
6.510375,0,0.0060851173
6.5153751,0,0.004036
6.5213752,0,-0.00032535105
6.5253749,0,0.029693708
6.530375,0,0.0065652723
6.536375,0,0.0009098883
6.5403752,0,0.010307188
6.5463748,0,0.013195156
6.550375,0,0.0068121315
6.5553751,0,0.0089483187
6.5608749,0,0.0080051823
6.5658751,0,0.015009591
6.5708752,0,0.0070703025
6.5768752,0,-0.008428229
6.5808749,0,-0.00033772772
6.586875,0,-0.0098322164
6.5908751,0,0.0017030942
6.5958748,0,-0.065542549
6.6008749,0,-0.0028845035
6.605875,0,-0.0063493466
6.6118751,0,-0.004806967
6.6158748,0,0.019385152
6.6208749,0,-0.092116386
6.625875,0,0.0057564443
6.6308751,0,-0.0034764144
6.6368752,0,0.0067098862
6.6408749,0,0.014947378
6.6468749,0,0.013741415
6.6508751,0,0.010133616
6.6558752,0,0.009590528
6.6618748,0,0.00560353
6.665875,0,0.019892173
6.6708751,0,0.0022054387
6.6758752,0,-0.0066346237
6.6808748,0,-0.0024899007
6.6868749,0,-0.0089383693
6.6908751,0,0.015233184
6.6968751,0,0.038131986
6.7008748,0,-0.0045030247
6.7058749,0,0.0045804363
6.711875,0,-0.011144469
6.7158751,0,0.010113638
6.7218752,0,0.010744142
6.7258749,0,-0.0069422415
6.730875,0,-0.0045253187
6.7368751,0,-0.010692805
6.7408748,0,-0.0077992105
6.7468748,0,-0.038737532
6.750875,0,-0.018886484
6.7558751,0,0.0061989049
6.7618752,0,-0.014771676
6.7658749,0,0.014669011
6.770875,0,0.0030339402
6.7758751,0,0.0039901622
6.7808752,0,0.0046963361
6.7868748,0,0.0058936886
6.790875,0,0.02219495
6.796875,0,-0.0054266443
6.8008752,0,0.006408507
6.8058748,0,0.002773897
6.8118749,0,0.0051010777
6.8158751,0,-0.0054715448
6.8208752,0,-0.041367501
6.8258748,0,-0.0015524451
6.8308749,0,-0.0045802235
6.836875,0,-0.0097563379
6.8408751,0,-0.010298088
6.8458748,0,-0.026201177
6.8508749,0,-0.01223521
6.855875,0,-0.0086170165
6.8618751,0,-0.0085809929
6.8658748,0,-0.009767049
6.8718748,0,-0.020340981
6.875875,0,-0.005069701
6.8803749,0,-0.0022129868
6.885375,0,0.020761495
6.8903751,0,-0.012524749
6.8963752,0,-0.0023682516
6.9003749,0,0.0024309468
6.9063749,0,0.029167129
6.9103751,0,-0.0030058424
6.9153752,0,0.0034663847
6.9203749,0,0.0066376757
6.925375,0,0.0080758706
6.931375,0,0.0094616711
6.9353752,0,0.004843954
6.9403749,0,0.0049152882
6.945375,0,0.0016069801
6.9503751,0,-0.0030981544
6.9563751,0,-0.0066723451
6.9603748,0,-0.042427748
6.9653749,0,-0.011144924
6.9703751,0,-0.0037459922
6.9753752,0,0.00027546598
6.9813752,0,0.0056251171
6.9853749,0,-0.013639999
6.990375,0,0.082253747
6.9953752,0,-0.01979476
7.0003748,0,0.018194377
7.0063748,0,0.028277451
7.010375,0,0.0031453471
7.0153751,0,-0.014864485
7.0203748,0,0.0037743901
7.0253749,0,-0.010806307
7.0313749,0,-0.0066219089
7.0353751,0,0.014426844
7.0403752,0,0.00905436
7.0453749,0,-0.0010211666
7.050375,0,-0.0083072986
7.056375,0,-0.002149544
7.0603752,0,0.014678369
7.0653749,0,-0.010826768
7.070375,0,-0.0020754861
7.0753751,0,0.013869357
7.0813751,0,0.006536176
7.0853748,0,-0.015476466
7.0903749,0,-0.020806938
7.0953751,0,0.0017438371
7.1003752,0,-0.0021957094
7.1063752,0,0.010546131
7.1103749,0,-0.0099246213
7.115375,0,-0.0023916159
7.1203752,0,-0.033197146
7.1253748,0,-0.010545272
7.1313748,0,0.015598967
7.135375,0,-0.018486807
7.1403751,0,-0.028548658
7.1453748,0,-0.01157451
7.1503749,0,-0.021285584
7.1563749,0,0.0089097777
7.1603751,0,-0.026184076
7.1663752,0,-0.018478157
7.1703749,0,-0.0025083404
7.175375,0,-0.011889458
7.1808748,0,-0.0074483608
7.1858749,0,-0.0044803498
7.1908751,0,0.0011299483
7.1968751,0,0.0013962389
7.2008748,0,-0.0043361583
7.2068748,0,-0.0085761705
7.210875,0,0.0060159941
7.2158751,0,0.0053806682
7.2218752,0,0.0078189168
7.2258749,0,0.0065013985
7.2318749,0,0.014771262
7.2358751,0,0.0013082261
7.2408748,0,0.0081238756
7.2468748,0,0.0082935551
7.250875,0,0.00097467337
7.256875,0,0.022303594
7.2608752,0,0.0015510627
7.2658749,0,-0.0046965
7.2718749,0,-0.011971117
7.2758751,0,0.0085489303
7.2808752,0,0.017690714
7.2858748,0,-0.016127149
7.290875,0,-0.0029195216
7.296875,0,-0.0014411041
7.3008752,0,-0.010366183
7.3068752,0,-0.0042876769
7.3108749,0,-0.0034440211
7.3158751,0,0.0015564766
7.3208752,0,0.0015489627
7.3258748,0,-0.0073412671
7.3318748,0,-0.019678159
7.335875,0,0.082234293
7.3408751,0,-0.011857535
7.3458748,0,0.0064331749
7.3508749,0,-0.017278569
7.3568749,0,-0.023732938
7.3608751,0,0.03466887
7.3658748,0,0.020065019
7.3718748,0,-0.0010330614
7.375875,0,-0.0016719031
7.381875,0,0.0011955847
7.3858752,0,-0.032831494
7.3908749,0,-0.0061596995
7.395875,0,-0.017257141
7.4008751,0,-0.0080454573
7.4068751,0,0.0044002589
7.4108748,0,-0.017928248
7.415875,0,-0.0036733623
7.4208751,0,0.0013887971
7.4258752,0,-0.00016001679
7.4318752,0,0.0033213
7.4358749,0,0.0016400495
7.4408751,0,0.0085754897
7.4458752,0,0.00072164868
7.4508748,0,0.0020667566
7.4568748,0,0.0033830889
7.460875,0,0.015787043
7.4658751,0,0.026485413
7.4708748,0,0.016306907
7.4758749,0,-0.023477254
7.4818749,0,-0.012356553
7.4858751,0,0.041157365
7.4908748,0,0.004757219
7.4958749,0,-0.0069556106
7.500875,0,-0.027705075
7.506875,0,0.027139267
7.5108752,0,-0.024959125
7.5158749,0,-0.039872196
7.520875,0,0.0084451549
7.5258751,0,0.0010115595
7.5318751,0,-0.011548322
7.5358748,0,-0.0013506396
7.540875,0,0.0086840913
7.5458751,0,0.00051939825
7.5508752,0,0.0072154622
7.5568752,0,0.0035050893
7.5608749,0,0.010832829
7.566875,0,-0.0086316569
7.5708752,0,0.0079514999
7.5753751,0,0.0099158967
7.5803752,0,0.01572453
7.5853748,0,-0.0025040526
7.5913749,0,-0.0031775916
7.5953751,0,0.0058037462
7.6013751,0,-0.0074873255
7.6053748,0,0.011504471
7.6103749,0,-0.0016688843
7.615375,0,0.0016722924
7.6203752,0,0.00054860476
7.6263752,0,-0.0012778621
7.6303749,0,-0.019206051
7.635375,0,0.0019520695
7.6403751,0,-0.0043396079
7.6453748,0,-0.00016813086
7.6513748,0,-0.0071356986
7.655375,0,-0.015677894
7.6603751,0,0.014285349
7.6653752,0,-0.0079540033
7.6708751,0,0.01424618
7.6758752,0,0.0018550899
7.6818752,0,-0.0027126388
7.6858749,0,0.0048755175
7.691875,0,0.0030537383
7.6958752,0,0.0035345459
7.7008748,0,0.0032391313
7.7058749,0,0.0029797833
7.710875,0,-0.00212134
7.7168751,0,-0.010799466
7.7208748,0,0.04031061
7.7253752,0,-0.00018977653
7.7303748,0,-0.00088842429
7.7353749,0,-0.00836631
7.740375,0,-0.0028711783
7.7453752,0,-0.0014676866
7.7513752,0,0.00028452557
7.7553749,0,0.0058899727
7.761375,0,0.011530188
7.7653751,0,0.0047873608
7.7703748,0,-0.0061530285
7.7763748,0,-0.0069897478
7.780375,0,0.0011186788
7.786375,0,-0.0025459018
7.7903752,0,-0.0082414187
7.7953749,0,0.0005542736
7.8013749,0,-0.0095399888
7.8053751,0,-0.0023939332
7.8113751,0,-0.068428539
7.8153749,0,0.011099542
7.820375,0,0.00010107204
7.826375,0,0.023679269
7.8303752,0,0.0064748991
7.8363752,0,0.005695112
7.8403749,0,0.010720999
7.8453751,0,0.0022377826
7.8508749,0,0.063649498
7.855875,0,-0.0018471191
7.8608751,0,0.0071029263
7.8668752,0,0.0064115063
7.8708749,0,-0.003485797
7.875875,0,-0.02799879
7.8808751,0,0.0019071879
7.8858752,0,-0.005391194
7.8918748,0,-0.028583104
7.895875,0,0.016661149
7.9008751,0,-0.012062091
7.9058752,0,-0.0030900962
7.9108748,0,-0.050476015
7.9168749,0,0.0033639923
7.9208751,0,-0.0063905152
7.9268751,0,-0.011555477
7.9308748,0,0.0075505953
7.9358749,0,0.0067254137
7.9408751,0,0.0091002313
7.9458752,0,0.0096388618
7.9518752,0,0.010169779
7.9558749,0,0.0098655103
7.960875,0,0.010082497
7.9658751,0,0.009418088
7.9708748,0,0.0096751237
7.9768748,0,-0.0040135263
7.980875,0,0.001109658
7.9853749,0,0.003567762
7.990375,0,0.0013015392
7.9953752,0,-0.0034590391
8.0003748,0,-0.0055016102
8.0053749,0,-0.001338885
8.0113754,0,-0.0084633483
8.0153751,0,-0.0078102075
8.0213747,0,-0.0071178498
8.0253754,0,-0.010409775
8.0308752,0,-0.0074606366
8.0358753,0,-0.0067625977
8.0418749,0,-0.0057828841
8.0458746,0,-0.0028803078
8.0518751,0,-0.0018581122
8.0558748,0,-0.00049544283
8.0608749,0,-0.0012357463
8.0658751,0,0.0025032375
8.0708752,0,0.004157701
8.0768747,0,-0.0035847302
8.0808754,0,-0.029906115
8.0858746,0,0.02503746
8.0903749,0,0.0082167238
8.0953751,0,-0.008641948
8.1003752,0,0.026902314
8.1053753,0,-0.0072384737
8.1113749,0,0.0012191646
8.1153746,0,0.0076630726
8.1213751,0,0.0045304308
8.1253748,0,0.0076529705
8.1303749,0,0.0024874746
8.1363754,0,0.0024266457
8.1403751,0,-0.0015825228
8.1463747,0,-0.0014975567
8.1503754,0,-0.0019281694
8.1553745,0,-0.011718038
8.1608753,0,0.011455836
8.1658754,0,-0.014773403
8.1708746,0,0.0024744477
8.1768751,0,0.0034484197
8.1808748,0,-0.025741294
8.1858749,0,-0.0073582204
8.1908751,0,-0.0022084168
8.1958752,0,-0.0032110936
8.2018747,0,-0.0050234352
8.2058754,0,-0.02364815
8.2108746,0,-0.0096292794
8.2158747,0,-0.0058210786
8.2208748,0,-0.0066228667
8.2268753,0,0.016447213
8.230875,0,-0.012934019
8.2358751,0,-0.02584078
8.2408752,0,0.0036369315
8.2458754,0,-0.01028802
8.2518749,0,0.0033533361
8.2558746,0,-0.00067924638
8.2618752,0,0.0071363249
8.2658749,0,-0.0029390359
8.270875,0,0.0020854368
8.2768745,0,-0.0029024314
8.2808752,0,0.0091992114
8.2868748,0,-0.055277973
8.2908754,0,-0.023611447
8.2958746,0,0.011624721
8.3018751,0,0.044105794
8.3058748,0,-0.016606798
8.3108749,0,-0.016639311
8.3158751,0,-0.0051797759
8.3208752,0,0.0060290741
8.3268747,0,0.0061338139
8.3308754,0,0.004350605
8.336875,0,0.059851423
8.3408747,0,0.027305115
8.3458748,0,-0.01410445
8.3518753,0,-0.040697679
8.355875,0,0.0069587668
8.3608751,0,0.015950531
8.3658752,0,-0.01811387
8.3708754,0,-0.010781622
8.3768749,0,-0.010099886
8.3808746,0,-0.012005173
8.3868752,0,-0.050232157
8.3908749,0,0.013123267
8.395875,0,-0.003201145
8.4008751,0,-0.0028524972
8.4058752,0,0.017392712
8.4118748,0,0.012963738
8.4158754,0,-0.012583133
8.4208746,0,0.0093495436
8.4258747,0,0.0051930421
8.4308748,0,0.029039189
8.4368753,0,0.025134375
8.4408751,0,-0.015299762
8.4458752,0,0.011051448
8.4518747,0,0.0048250281
8.4558754,0,0.0087035773
8.461875,0,0.010512455
8.4658747,0,-0.011301776
8.4708748,0,-0.032961126
8.4758749,0,-0.010671916
8.480875,0,0.011517543
8.4868746,0,-0.0062070903
8.4908752,0,0.038952522
8.4958754,0,-0.0056150942
8.5018749,0,-0.0063973949
8.5058746,0,-0.0081802336
8.5118752,0,-0.0042535025
8.5158749,0,-0.0018759698
8.520875,0,-0.0055679362
8.5258751,0,-0.010436496
8.5308752,0,-0.0090193758
8.5368748,0,-0.0095115062
8.5408754,0,0.0029026822
8.5458746,0,-0.016082197
8.5518751,0,-0.0081495875
8.5558748,0,-0.0011038336
8.5618753,0,0.0040596086
8.5658751,0,0.0023646345
8.5708752,0,-0.0061242906
8.5758753,0,0.00099618034
8.5808754,0,0.0036007725
8.586875,0,0.00323601
8.5908747,0,0.0077916817
8.5968752,0,0.0076008504
8.6008749,0,0.0054816226
8.605875,0,0.0053480365
8.6118746,0,-0.0025102259
8.6158752,0,-0.0016175368
8.6218748,0,0.0028681671
8.6258755,0,0.0026936226
8.6308746,0,0.0016119151
8.6368752,0,0.006037198
8.6408749,0,-0.011120507
8.6468754,0,0.031000754
8.6508751,0,-0.005218891
8.6553745,0,-0.0030445021
8.6603746,0,-0.0054265708
8.6653748,0,-0.0025802662
8.6713753,0,-0.009141352
8.675375,0,-0.0010770706
8.6813745,0,0.020186614
8.6853752,0,-0.014207421
8.6903753,0,-0.0020163946
8.6953754,0,-0.0049194261
8.7003746,0,0.0050201127
8.7063751,0,0.012233065
8.7103748,0,-0.006529571
8.7153749,0,-0.0062243603
8.7203751,0,-0.0023740449
